TimeStamp,SensorData_Name,SensorData_humidity,SensorData_temperature,SensorData_light,SensorData_barometric_pressure
2025-03-01 02:45:00+00:00,Temp_N_2_out,99.99,4.14,0.0,943.61
2025-03-01 02:45:00+00:00,Temp_S_1_out,99.99,3.91,0.0,942.32
2025-03-01 02:45:00+00:00,Rad_S_3_out,99.99,3.26,0.0,943.23
2025-03-01 02:45:00+00:00,Rad_S_3_in,99.99,3.29,0.0,943.59
2025-03-01 02:45:00+00:00,Rad_S_1_out,26.98,3.3,0.0,943.64
2025-03-01 02:45:00+00:00,Temp_S_3_out,99.99,3.92,0.0,942.91
2025-03-01 02:45:00+00:00,Temp_S_3_in,99.99,4.07,0.0,942.79
2025-03-01 02:45:00+00:00,Temp_N_3_in,99.99,3.95,0.0,943.06
2025-03-01 02:45:00+00:00,Temp_N_2_in,99.99,3.93,0.0,943.42
2025-03-01 02:45:00+00:00,Temp_N_3_out,99.99,3.85,0.0,943.47
2025-03-01 02:45:00+00:00,Rad_S_1_in,0.0,2.9,0.0,942.51
2025-03-01 02:45:00+00:00,Rad_N_3_in,99.99,3.19,0.0,933.17
2025-03-01 02:45:00+00:00,Temp_N_1_in,99.99,4.14,727.68,942.32
2025-03-01 02:45:00+00:00,Temp_S_2_out,99.99,3.85,0.0,942.99
2025-03-01 02:48:00+00:00,Temp_S_3_in,99.99,3.96,0.0,942.92
2025-03-01 02:48:00+00:00,Temp_N_3_in,99.99,3.83,0.0,943.12
2025-03-01 02:48:00+00:00,Rad_S_3_in,99.99,3.14,0.0,943.61
2025-03-01 02:48:00+00:00,Temp_N_1_in,99.99,3.91,727.68,942.51
2025-03-01 02:48:00+00:00,Temp_S_3_out,99.99,3.81,0.0,943.0
2025-03-01 02:48:00+00:00,Temp_S_1_out,99.99,3.77,0.0,942.4
2025-03-01 02:48:00+00:00,Rad_S_1_in,0.0,2.73,0.0,942.61
2025-03-01 02:48:00+00:00,Temp_N_3_out,99.99,3.74,0.0,943.57
2025-03-01 02:48:00+00:00,Temp_N_2_in,99.99,3.89,0.0,943.45
2025-03-01 02:48:00+00:00,Temp_N_2_out,99.99,3.97,0.0,943.67
2025-03-01 02:48:00+00:00,Rad_N_1_out,99.99,3.24,0.0,942.25
2025-03-01 02:48:00+00:00,Rad_S_1_out,27.17,3.1,0.0,943.69
2025-03-01 02:48:00+00:00,Rad_N_3_in,99.99,3.13,0.0,933.3
2025-03-01 02:48:00+00:00,Rad_S_3_out,99.99,3.13,0.0,943.31
2025-03-01 02:48:00+00:00,Temp_S_2_out,99.99,3.81,0.0,942.99
2025-03-01 02:51:00+00:00,Temp_S_2_out,99.99,3.78,0.0,943.03
2025-03-01 02:51:00+00:00,Temp_N_3_out,99.99,3.69,0.0,943.49
2025-03-01 02:51:00+00:00,Rad_N_1_out,99.99,3.21,0.0,942.28
2025-03-01 02:51:00+00:00,Rad_S_3_out,99.99,3.11,0.0,943.31
2025-03-01 02:51:00+00:00,Temp_N_3_in,99.99,3.85,0.0,943.09
2025-03-01 02:51:00+00:00,Rad_S_1_out,27.27,3.05,0.0,943.64
2025-03-01 02:51:00+00:00,Temp_S_3_in,99.99,3.95,0.0,942.96
2025-03-01 02:51:00+00:00,Temp_N_2_in,99.99,3.87,0.0,943.45
2025-03-01 02:51:00+00:00,Temp_N_2_out,99.99,3.97,0.0,943.68
2025-03-01 02:51:00+00:00,Temp_S_1_out,99.99,3.75,0.0,942.45
2025-03-01 02:51:00+00:00,Rad_N_3_in,99.99,3.0,0.0,933.29
2025-03-01 02:51:00+00:00,Rad_S_1_in,0.0,2.68,0.0,942.75
2025-03-01 02:51:00+00:00,Temp_S_3_out,99.99,3.8,0.0,942.98
2025-03-01 02:51:00+00:00,Rad_S_3_in,99.99,3.06,0.0,943.72
2025-03-01 02:54:00+00:00,Rad_N_1_out,99.99,3.16,0.0,942.31
2025-03-01 02:54:00+00:00,Rad_N_3_in,99.99,2.95,0.0,933.29
2025-03-01 02:54:00+00:00,Rad_S_3_in,99.99,2.99,0.0,943.75
2025-03-01 02:54:00+00:00,Rad_S_3_out,99.99,3.06,0.0,943.34
2025-03-01 02:54:00+00:00,Temp_N_3_out,99.99,3.66,0.0,943.59
2025-03-01 02:54:00+00:00,Temp_N_2_out,99.99,3.95,0.0,943.73
2025-03-01 02:54:00+00:00,Rad_S_1_in,0.0,2.59,0.0,942.67
2025-03-01 02:54:00+00:00,Temp_S_1_out,99.99,3.7,0.0,942.43
2025-03-01 02:54:00+00:00,Temp_S_3_in,99.99,3.91,0.0,942.99
2025-03-01 02:54:00+00:00,Temp_N_1_in,99.99,3.88,727.68,942.47
2025-03-01 02:54:00+00:00,Temp_S_2_out,99.99,3.75,0.0,943.01
2025-03-01 02:54:00+00:00,Temp_N_3_in,99.99,3.74,0.0,943.15
2025-03-01 02:54:00+00:00,Temp_S_3_out,99.99,3.74,0.0,942.96
2025-03-01 02:54:00+00:00,Rad_S_1_out,27.36,3.02,0.0,943.64
2025-03-01 02:54:00+00:00,Temp_N_2_in,99.99,3.83,0.0,943.4
2025-03-01 02:57:00+00:00,Temp_N_1_in,99.99,3.79,727.68,942.54
2025-03-01 02:57:00+00:00,Temp_S_3_in,99.99,3.79,0.0,942.99
2025-03-01 02:57:00+00:00,Rad_S_1_in,0.0,2.52,0.0,942.65
2025-03-01 02:57:00+00:00,Rad_N_3_in,99.99,2.9,0.0,933.32
2025-03-01 02:57:00+00:00,Rad_S_3_in,99.99,2.93,0.0,943.75
2025-03-01 02:57:00+00:00,Temp_S_1_out,99.99,3.61,0.0,942.45
2025-03-01 02:57:00+00:00,Temp_S_2_out,99.99,3.69,0.0,943.04
2025-03-01 02:57:00+00:00,Rad_S_1_out,27.55,2.95,0.0,943.64
2025-03-01 02:57:00+00:00,Temp_S_3_out,99.99,3.67,0.0,943.02
2025-03-01 02:57:00+00:00,Temp_N_3_in,99.99,3.67,0.0,943.2
2025-03-01 02:57:00+00:00,Temp_N_3_out,99.99,3.59,0.0,943.56
2025-03-01 02:57:00+00:00,Temp_N_2_out,99.99,3.85,0.0,943.7
2025-03-01 02:57:00+00:00,Temp_N_2_in,99.99,3.76,0.0,943.5
2025-03-01 02:57:00+00:00,Rad_N_1_out,99.99,3.11,0.0,942.26
2025-03-01 02:57:00+00:00,Rad_S_3_out,99.99,2.97,0.0,943.42
2025-03-01 03:00:00+00:00,Rad_N_1_out,99.99,3.09,0.0,942.26
2025-03-01 03:00:00+00:00,Temp_N_2_out,99.99,3.78,0.0,943.62
2025-03-01 03:00:00+00:00,Temp_N_3_out,99.99,3.51,0.0,943.61
2025-03-01 03:00:00+00:00,Temp_S_1_out,99.99,3.53,0.0,942.48
2025-03-01 03:00:00+00:00,Temp_N_3_in,99.99,3.58,0.0,943.09
2025-03-01 03:00:00+00:00,Rad_S_3_in,99.99,2.9,0.0,943.72
2025-03-01 03:00:00+00:00,Temp_S_2_out,99.99,3.59,0.0,943.01
2025-03-01 03:00:00+00:00,Temp_N_1_in,99.99,3.74,727.68,942.47
2025-03-01 03:00:00+00:00,Rad_N_3_in,99.99,2.93,0.0,933.28
2025-03-01 03:00:00+00:00,Rad_S_3_out,99.99,2.91,0.0,943.37
2025-03-01 03:00:00+00:00,Temp_N_2_in,99.99,3.65,0.0,943.45
2025-03-01 03:00:00+00:00,Temp_S_3_out,99.99,3.59,0.0,942.98
2025-03-01 03:00:00+00:00,Rad_S_1_out,27.55,2.94,0.0,943.64
2025-03-01 03:00:00+00:00,Temp_S_3_in,99.99,3.71,0.0,943.0
2025-03-01 03:00:00+00:00,Rad_S_1_in,0.0,2.52,0.0,942.6
2025-03-01 03:03:00+00:00,Temp_N_3_out,99.99,3.45,0.0,943.43
2025-03-01 03:03:00+00:00,Rad_S_3_in,99.99,2.9,0.0,943.64
2025-03-01 03:03:00+00:00,Temp_S_2_out,99.99,3.56,0.0,942.99
2025-03-01 03:03:00+00:00,Temp_S_3_in,99.99,3.66,0.0,942.99
2025-03-01 03:03:00+00:00,Temp_S_3_out,99.99,3.55,0.0,942.96
2025-03-01 03:03:00+00:00,Rad_S_3_out,99.99,2.88,0.0,943.42
2025-03-01 03:03:00+00:00,Temp_N_2_in,99.99,3.6,0.0,943.48
2025-03-01 03:03:00+00:00,Rad_S_1_in,0.0,2.56,0.0,942.63
2025-03-01 03:03:00+00:00,Rad_N_1_out,99.99,3.08,0.0,942.26
2025-03-01 03:03:00+00:00,Rad_S_1_out,27.45,2.94,0.0,943.67
2025-03-01 03:03:00+00:00,Temp_N_1_in,99.99,3.66,727.68,942.4
2025-03-01 03:03:00+00:00,Temp_N_2_out,99.99,3.72,0.0,943.63
2025-03-01 03:03:00+00:00,Temp_N_3_in,99.99,3.56,0.0,943.17
2025-03-01 03:03:00+00:00,Rad_N_3_in,99.99,2.97,0.0,933.22
2025-03-01 03:06:00+00:00,Temp_N_1_in,99.99,3.64,727.68,942.46
2025-03-01 03:06:00+00:00,Rad_N_1_out,99.99,3.06,0.0,942.18
2025-03-01 03:06:00+00:00,Temp_S_3_in,99.99,3.67,0.0,943.0
2025-03-01 03:06:00+00:00,Temp_N_2_out,99.99,3.72,0.0,943.66
2025-03-01 03:06:00+00:00,Temp_N_3_out,99.99,3.45,0.0,943.47
2025-03-01 03:06:00+00:00,Rad_S_1_out,27.45,3.0,0.0,943.69
2025-03-01 03:06:00+00:00,Rad_N_3_in,99.99,2.97,0.0,933.24
2025-03-01 03:06:00+00:00,Temp_S_1_out,99.99,3.49,0.0,942.4
2025-03-01 03:06:00+00:00,Temp_N_3_in,99.99,3.58,0.0,943.13
